start_time	end_time	dl_time	width	height	ids_id
1681937615.4518762	1681937616.3989134	0.9470372200012207	329.0	764.0	46584874
1681937615.5010629	1681937616.363085	0.8620221614837646	322.0	762.0	46584848
1681937615.512881	1681937616.3947177	0.8818366527557373	316.0	757.0	46584861
1681937615.5827148	1681937616.391741	0.8090262413024902	324.0	762.0	46584882
1681937615.6407814	1681937616.4360573	0.7952759265899658	210.0	523.0	46584985
1681937615.6698666	1681937616.7537313	1.083864688873291	210.0	523.0	46584990
1681937615.9307997	1681937616.6562023	0.7254025936126709	210.0	523.0	46584983
1681937616.0101097	1681937616.646829	0.6367192268371582	208.0	527.0	46584926
1681937616.01187	1681937616.8409936	0.8291237354278564	210.0	533.0	46584913
1681937616.0986624	1681937616.7752252	0.6765627861022949	205.0	525.0	46584932
1681937616.158264	1681937616.8946264	0.7363624572753906	207.0	527.0	46585083
1681937616.198444	1681937617.4159682	1.2175242900848389	207.0	527.0	46585080
1681937616.3631546	1681937618.3140135	1.9508588314056396	207.0	524.0	46585047
1681937616.3918087	1681937617.2081647	0.8163559436798096	211.0	527.0	46584995
1681937616.394778	1681937617.3553112	0.9605331420898438	204.0	527.0	46584999
1681937616.398991	1681937617.3528366	0.9538455009460449	210.0	530.0	46585007
1681937616.4361222	1681937617.4205606	0.984438419342041	209.0	529.0	46585014
1681937616.646895	1681937617.5549366	0.9080417156219482	300.0	755.0	46585179
1681937616.6562545	1681937617.5980568	0.9418022632598877	326.0	754.0	46585180
1681937616.7537906	1681937617.6709259	0.9171352386474609	321.0	767.0	46585124
1681937616.7752628	1681937617.6434617	0.8681988716125488	322.0	767.0	46585101
1681937616.841054	1681937617.8890247	1.0479707717895508	321.0	767.0	46585189
1681937616.8946817	1681937617.844305	0.9496233463287354	308.0	759.0	46585199
1681937617.2082329	1681937617.9769557	0.7687227725982666	324.0	762.0	46585269
1681937617.3528986	1681937621.5017302	4.148831605911255	325.0	760.0	46585257
1681937617.3554087	1681937618.1603713	0.8049626350402832	316.0	758.0	46585299
1681937617.4160335	1681937618.411832	0.9957985877990723	336.0	776.0	46585305
1681937617.4206212	1681937618.3404503	0.9198291301727295	326.0	770.0	46585340
1681937617.5549858	1681937618.4630046	0.9080188274383545	322.0	770.0	46585341
1681937617.5981035	1681937618.5056672	0.9075636863708496	323.0	777.0	46585445
1681937617.6435506	1681937618.559871	0.9163203239440918	315.0	771.0	46585497
1681937617.671015	1681937618.562315	0.8912999629974365	313.0	771.0	46585465
1681937617.844377	1681937618.7889576	0.9445805549621582	282.0	744.0	46585404
1681937617.889069	1681937618.7862868	0.8972177505493164	321.0	768.0	46585415
1681937617.977026	1681937618.7885818	0.8115558624267578	321.0	773.0	46585414
1681937618.160452	1681937618.9427352	0.7822833061218262	329.0	774.0	46585420
1681937618.314077	1681937619.1167276	0.8026506900787354	299.0	752.0	46585508
1681937618.3405006	1681937619.2853374	0.9448368549346924	332.0	763.0	46585507
1681937618.4119167	1681937619.2154627	0.8035459518432617	320.0	770.0	46585562
1681937618.4630585	1681937619.2129672	0.7499086856842041	320.0	768.0	46585593
1681937618.5057392	1681937619.2870023	0.7812631130218506	315.0	761.0	46585522
1681937618.5599515	1681937619.4562397	0.8962881565093994	325.0	765.0	46585639
1681937618.562393	1681937619.556922	0.9945290088653564	322.0	768.0	46585627
1681937618.7864509	1681937619.571502	0.7850511074066162	322.0	777.0	46585611
1681937618.7886808	1681937619.6583083	0.8696274757385254	318.0	778.0	46585609
1681937618.7891543	1681937619.5550256	0.7658712863922119	326.0	776.0	46585614
1681937618.942789	1681937619.694851	0.7520618438720703	320.0	770.0	46585628
1681937619.1167774	1681937619.8267326	0.7099552154541016	320.0	767.0	46585636
1681937619.2130332	1681937620.0365531	0.8235199451446533	321.0	771.0	46585726
1681937619.2155437	1681937620.0381062	0.8225624561309814	322.0	767.0	46585738
1681937619.2854085	1681937620.0822473	0.7968387603759766	322.0	772.0	46585760
1681937619.2870965	1681937620.325208	1.0381114482879639	322.0	782.0	46585712
1681937619.456329	1681937620.209819	0.7534899711608887	321.0	770.0	46585721
1681937619.5551314	1681937620.361398	0.8062665462493896	323.0	770.0	46585747
1681937619.5570064	1681937621.695744	2.138737678527832	326.0	772.0	46585767
1681937619.5715475	1681937620.8586342	1.2870867252349854	300.0	779.0	46585811
1681937619.6584246	1681937620.40025	0.7418253421783447	325.0	774.0	46585907
1681937619.694905	1681937620.4267056	0.7318005561828613	326.0	776.0	46585899
1681937619.8268003	1681937620.7203507	0.8935503959655762	327.0	771.0	46585818
1681937620.0366237	1681937620.95053	0.9139063358306885	304.0	755.0	46585911
1681937620.0382	1681937620.9930537	0.9548537731170654	321.0	763.0	46585910
1681937620.0823195	1681937621.0011592	0.918839693069458	318.0	774.0	46585988
1681937620.2099369	1681937621.221532	1.0115952491760254	322.0	765.0	46585939
1681937620.325283	1681937621.1538537	0.8285706043243408	316.0	765.0	46585940
1681937620.3614633	1681937621.2734466	0.9119832515716553	299.0	759.0	46586012
1681937620.4003193	1681937621.3536735	0.9533541202545166	319.0	774.0	46586011
1681937620.4267876	1681937621.3127294	0.885941743850708	323.0	765.0	46586068
1681937620.720412	1681937621.426738	0.7063260078430176	322.0	762.0	46586074
1681937620.8586764	1681937621.590632	0.7319555282592773	322.0	765.0	46586070
1681937620.9505935	1681937621.8553143	0.9047207832336426	323.0	792.0	46586114
1681937620.9931316	1681937621.776242	0.7831103801727295	331.0	774.0	46586176
1681937621.0012171	1681937621.8423579	0.8411407470703125	325.0	771.0	46586201
1681937621.1539514	1681937621.8638234	0.7098720073699951	328.0	774.0	46586208
1681937621.2215786	1681937622.121284	0.8997054100036621	297.0	773.0	46586218
1681937621.273493	1681937622.0756748	0.8021817207336426	315.0	775.0	46586266
1681937621.3127844	1681937622.1085906	0.7958061695098877	320.0	774.0	46586247
1681937621.3537655	1681937622.1173437	0.7635781764984131	323.0	768.0	46586296
1681937621.4267895	1681937622.416097	0.9893074035644531	309.0	761.0	46586319
1681937621.5018585	1681937622.4775324	0.9756739139556885	337.0	782.0	46586317
1681937621.5907724	1681937622.5965946	1.0058221817016602	327.0	769.0	46586404
1681937621.6958036	1681937624.922882	3.227078437805176	323.0	772.0	46586320
1681937621.7763107	1681937622.486808	0.7104973793029785	327.0	769.0	46586385
1681937621.842437	1681937622.8952737	1.0528366565704346	216.0	434.0	46586505
1681937621.8554184	1681937622.5872612	0.7318427562713623	217.0	445.0	46586464
1681937621.8639107	1681937622.7629929	0.8990821838378906	222.0	429.0	46586503
1681937622.0757616	1681937622.7989743	0.723212718963623	221.0	433.0	46586434
1681937622.108646	1681937622.7922695	0.6836235523223877	220.0	433.0	46586424
1681937622.1173935	1681937622.9909465	0.8735530376434326	225.0	447.0	46586459
1681937622.1213338	1681937623.1570065	1.035672664642334	341.0	765.0	46586508
1681937622.4161594	1681937624.7629774	2.346817970275879	321.0	763.0	46586561
1681937622.4775934	1681937623.6741617	1.196568250656128	317.0	763.0	46586601
1681937622.4868677	1681937623.7371023	1.250234603881836	321.0	759.0	46586546
1681937622.5873263	1681937623.642081	1.0547547340393066	347.0	781.0	46586608
1681937622.5966718	1681937624.7247007	2.1280288696289062	324.0	777.0	46586617
1681937622.7630477	1681937623.4741888	0.7111411094665527	320.0	778.0	46586696
1681937622.7923243	1681937623.5103552	0.7180309295654297	323.0	778.0	46586645
1681937622.7990265	1681937623.4724708	0.6734442710876465	318.0	771.0	46586796
1681937622.8953693	1681937623.4840028	0.5886335372924805	318.0	771.0	46586799
1681937622.9910557	1681937623.673916	0.6828603744506836	318.0	776.0	46586736
1681937623.1570606	1681937623.9667184	0.8096578121185303	331.0	763.0	46586792
1681937623.4725525	1681937624.0762239	0.6036713123321533	324.0	767.0	46586787
1681937623.4742527	1681937624.0613334	0.587080717086792	324.0	776.0	46586760
1681937623.4840946	1681937624.0505905	0.5664958953857422	324.0	776.0	46586764
1681937623.5104024	1681937624.5999815	1.0895791053771973	315.0	776.0	46586808
1681937623.6421447	1681937624.5346427	0.8924980163574219	326.0	768.0	46586834
1681937623.6739852	1681937624.4795043	0.8055191040039062	322.0	768.0	46586837
1681937623.674259	1681937624.53212	0.8578610420227051	306.0	763.0	46586912
1681937623.7371788	1681937624.8600798	1.1229009628295898	314.0	772.0	46586911
1681937623.9667745	1681937624.8041034	0.8373289108276367	319.0	769.0	46586999
1681937624.0506368	1681937624.759569	0.7089321613311768	318.0	762.0	46586945
1681937624.061411	1681937624.8380253	0.7766144275665283	315.0	764.0	46586915
1681937624.0762732	1681937624.9252362	0.8489630222320557	302.0	771.0	46587894
1681937624.4795594	1681937625.2170713	0.7375118732452393	323.0	765.0	46587949
1681937624.5321805	1681937625.249519	0.7173385620117188	325.0	768.0	46587965
1681937624.5347095	1681937625.247663	0.7129535675048828	316.0	763.0	46587986
1681937624.6000478	1681937627.2557912	2.655743360519409	325.0	778.0	46587993
1681937624.7247682	1681937625.7015023	0.9767341613769531	333.0	777.0	46588006
1681937624.759709	1681937625.6132493	0.8535404205322266	324.0	775.0	46588005
1681937624.7630422	1681937625.6153123	0.8522701263427734	322.0	767.0	46588042
1681937624.8041637	1681937625.6866255	0.8824617862701416	216.0	426.0	46588096
1681937624.8380775	1681937625.711463	0.8733854293823242	221.0	440.0	46588116
1681937624.8601365	1681937625.6169996	0.7568631172180176	218.0	444.0	46588101
1681937624.9229648	1681937625.5374124	0.6144475936889648	220.0	435.0	46588174
1681937624.9253047	1681937629.3703225	4.4450178146362305	307.0	763.0	46588189
1681937625.217127	1681937626.023882	0.8067548274993896	313.0	766.0	46588187
1681937625.247742	1681937626.3682494	1.1205074787139893	320.0	764.0	46588252
1681937625.2496164	1681937626.1404119	0.8907954692840576	317.0	767.0	46588282
1681937625.5375137	1681937626.2521567	0.7146430015563965	316.0	766.0	46588195
1681937625.6133273	1681937628.793424	3.1800966262817383	295.0	758.0	46588292
1681937625.6154542	1681937626.7466607	1.1312065124511719	308.0	763.0	46588291
1681937625.6171196	1681937626.5171924	0.9000728130340576	310.0	762.0	46588382
1681937625.6867015	1681937630.2206469	4.533945322036743	316.0	764.0	46588389
1681937625.7015495	1681937626.6522412	0.9506916999816895	309.0	765.0	46588299
1681937625.7116077	1681937626.5388355	0.8272278308868408	216.0	426.0	46588394
1681937626.0239606	1681937626.5889728	0.5650122165679932	220.0	435.0	46588436
1681937626.140466	1681937626.935034	0.7945680618286133	221.0	453.0	46588415
1681937626.252223	1681937627.057494	0.8052709102630615	224.0	448.0	46588398
1681937626.3683207	1681937628.4982083	2.129887580871582	355.0	793.0	46588487
1681937626.5172443	1681937627.2918909	0.774646520614624	326.0	776.0	46588545
1681937626.5388987	1681937627.3010743	0.7621755599975586	321.0	776.0	46588582
1681937626.5890439	1681937627.3977828	0.8087389469146729	322.0	776.0	46588550
1681937626.6523335	1681937629.0671751	2.414841651916504	306.0	753.0	46588591
1681937626.7467651	1681937627.6237805	0.8770153522491455	317.0	764.0	46588590
1681937626.935095	1681937627.7447085	0.8096134662628174	312.0	764.0	46588593
1681937627.057577	1681937627.820694	0.7631170749664307	307.0	766.0	46588685
1681937627.255875	1681937628.090555	0.8346798419952393	314.0	769.0	46588618
1681937627.2919722	1681937628.2243385	0.9323663711547852	307.0	785.0	46589868
1681937627.3011253	1681937628.2545745	0.9534492492675781	326.0	782.0	46589893
1681937627.3978584	1681937632.6472638	5.249405384063721	326.0	771.0	46589890
1681937627.6238484	1681937628.4710813	0.8472328186035156	322.0	774.0	46589929
1681937627.7447674	1681937628.6003027	0.8555352687835693	234.0	461.0	46590902
1681937627.8207545	1681937628.5141883	0.6934337615966797	224.0	452.0	46590911
1681937628.090625	1681937628.8601413	0.7695162296295166	221.0	447.0	46590980
1681937628.224453	1681937628.9324594	0.7080063819885254	222.0	453.0	46590928
1681937628.2546747	1681937629.1908293	0.9361546039581299	225.0	454.0	46591090
1681937628.4711945	1681937629.1113005	0.6401059627532959	222.0	444.0	46591043
1681937628.4982865	1681937629.158955	0.6606686115264893	221.0	446.0	46591071
1681937628.51425	1681937629.3277504	0.8135004043579102	222.0	454.0	46591084
1681937628.6003573	1681937629.2549362	0.6545789241790771			46599331
1681937628.7934947	1681937629.2554266	0.4619319438934326			46599372
1681937628.8601887	1681937629.6462584	0.7860696315765381			46599336
1681937628.9325366	1681937629.798614	0.8660774230957031			46599381
1681937629.0672386	1681937630.1339025	1.0666639804840088	265.0	82.0	46612984
1681937629.1113617	1681937630.146985	1.03562331199646	265.0	82.0	46612982
1681937629.1590564	1681937630.4064896	1.2474331855773926	215.0	129.0	46612987
1681937629.1908782	1681937630.1062746	0.9153964519500732	215.0	129.0	46613040
1681937629.2550082	1681937630.0499377	0.7949295043945312	263.0	83.0	46613015
1681937629.255493	1681937630.120524	0.8650310039520264	263.0	83.0	46613018
1681937629.3278039	1681937630.2210975	0.8932936191558838	265.0	82.0	46612983
1681937629.3704019	1681937630.2371123	0.8667104244232178	261.0	82.0	46613025
1681937629.646331	1681937630.2393095	0.5929784774780273	263.0	83.0	46613022
1681937629.7986581	1681937630.4405375	0.6418793201446533	261.0	82.0	46613029
1681937630.0500226	1681937630.976895	0.9268724918365479	221.0	444.0	46614545
1681937630.1064553	1681937630.6719117	0.5654563903808594	221.0	445.0	46614605
1681937630.1205888	1681937630.7415237	0.6209349632263184	221.0	445.0	46614603
1681937630.1339676	1681937630.8868482	0.7528805732727051	226.0	457.0	46614610
1681937630.1470501	1681937630.8405356	0.6934854984283447	221.0	444.0	46614544
1681937630.2207317	1681937630.7036772	0.48294544219970703	221.0	445.0	46614587
1681937630.2211866	1681937630.6956134	0.4744267463684082	224.0	443.0	46614525
1681937630.2371943	1681937630.9634473	0.7262530326843262	215.0	440.0	46660001
1681937630.239381	1681937631.0132465	0.7738654613494873	220.0	440.0	46660032
1681937630.4065573	1681937631.045171	0.6386137008666992	222.0	445.0	46659970
1681937630.4406524	1681937631.1978414	0.7571890354156494	222.0	450.0	46659943
1681937630.6719582	1681937631.353136	0.6811778545379639	222.0	445.0	46659971
1681937630.6957002	1681937631.2777467	0.5820465087890625	222.0	444.0	46659980
1681937630.703727	1681937631.662768	0.9590408802032471	225.0	444.0	46659969
1681937630.741572	1681937631.4735212	0.7319493293762207	217.0	432.0	46662472
1681937630.8406086	1681937631.4236493	0.583040714263916	216.0	417.0	46662469
1681937630.886908	1681937631.5028894	0.6159813404083252	221.0	431.0	46662425
1681937630.9635222	1681937631.471136	0.5076138973236084	222.0	442.0	46662429
1681937630.9769633	1681937631.6407492	0.6637859344482422	225.0	441.0	46662459
1681937631.0132992	1681937631.6890936	0.6757943630218506	219.0	441.0	46667666
1681937631.0452359	1681937631.700715	0.6554791927337646	218.0	441.0	46667593
1681937631.1978924	1681937631.8200843	0.6221919059753418	217.0	445.0	46667587
1681937631.2778056	1681937632.0040557	0.726250171661377	221.0	452.0	46667657
1681937631.3532073	1681937632.006444	0.6532366275787354	218.0	431.0	46667655
1681937631.4237294	1681937632.341054	0.9173245429992676	217.0	448.0	46667615
1681937631.4712179	1681937632.2598257	0.7886078357696533	332.0	520.0	46668379
1681937631.4735851	1681937632.3664684	0.89288330078125	332.0	520.0	46668328
1681937631.5029533	1681937632.1590748	0.6561214923858643	299.0	495.0	46668345
1681937631.6408007	1681937632.3758812	0.7350804805755615	299.0	495.0	46668367
1681937631.6628273	1681937632.3508785	0.6880512237548828	299.0	495.0	46668364
1681937631.6891882	1681937632.5684817	0.8792934417724609	234.0	683.0	46702523
1681937631.7007532	1681937632.8208401	1.120086908340454	348.0	1050.0	46702600
1681937631.8201873	1681937632.778829	0.958641767501831	348.0	1050.0	46702589
1681937632.0041275	1681937632.82184	0.8177125453948975	342.0	544.0	46702489
1681937632.0065029	1681937633.6739087	1.6674058437347412	336.0	535.0	46702488
1681937632.1591341	1681937633.0035732	0.8444390296936035	348.0	1032.0	46702579
1681937632.2598772	1681937633.1061928	0.8463156223297119	348.0	1032.0	46702577
1681937632.3411338	1681937633.199767	0.858633279800415	347.0	1024.0	46702503
1681937632.3509264	1681937633.3445961	0.9936697483062744	351.0	1014.0	46702559
1681937632.36655	1681937633.2198918	0.853341817855835	351.0	1014.0	46702565
1681937632.3759458	1681937633.225964	0.8500182628631592	351.0	1014.0	46702552
1681937632.5685525	1681937633.2812078	0.7126553058624268	210.0	179.0	46722819
1681937632.6473591	1681937633.3627264	0.715367317199707	210.0	179.0	46722808
1681937632.778918	1681937633.801531	1.0226130485534668	256.0	382.0	46722815
1681937632.821621	1681937633.4931247	0.6715037822723389	210.0	179.0	46722806
1681937632.8219137	1681937633.5228236	0.7009098529815674	210.0	179.0	46722859
1681937633.004293	1681937633.6695366	0.6652436256408691	210.0	179.0	46722811
1681937633.1067107	1681937634.4268336	1.3201229572296143	323.0	406.0	46723352
1681937633.200446	1681937634.271634	1.07118821144104	337.0	422.0	46723372
1681937633.220848	1681937634.0754464	0.8545982837677002	339.0	420.0	46723424
1681937633.2267444	1681937634.2450783	1.018333911895752	331.0	422.0	46723348
1681937633.2812755	1681937634.0926213	0.8113458156585693	318.0	206.0	46723458
1681937633.3450527	1681937634.1312118	0.7861590385437012	341.0	412.0	46723558
1681937633.3627784	1681937634.1210527	0.7582743167877197	318.0	412.0	46723452
1681937633.4931834	1681937634.4079545	0.9147710800170898	318.0	206.0	46723478
1681937633.522886	1681937634.422838	0.8999519348144531	318.0	206.0	46723491
1681937633.6696093	1681937634.3786962	0.7090868949890137	318.0	206.0	46723543
1681937633.6739817	1681937635.4667866	1.7928049564361572	322.0	460.0	46748806
1681937633.801615	1681937634.8872478	1.0856328010559082	322.0	460.0	46748807
1681937634.0755415	1681937635.468291	1.392749547958374	296.0	443.0	46748873
1681937634.0926726	1681937635.860997	1.768324375152588	296.0	443.0	46748874
1681937634.1211467	1681937634.96876	0.8476133346557617	296.0	443.0	46748757
1681937634.1313565	1681937635.235035	1.1036784648895264	296.0	446.0	46748913
1681937634.2451527	1681937635.8787978	1.6336450576782227	296.0	448.0	46749123
1681937634.271692	1681937635.1249511	0.8532590866088867	310.0	201.0	46808878
1681937634.3787599	1681937635.2517796	0.8730196952819824	310.0	201.0	46808938
1681937634.4080203	1681937635.706417	1.2983968257904053	322.0	396.0	46808939
1681937634.4228995	1681937635.7766337	1.3537342548370361	336.0	396.0	46808886
1681937634.4269006	1681937635.510473	1.0835723876953125	350.0	758.0	46808880
1681937634.8873053	1681937635.8121989	0.9248936176300049	310.0	201.0	46808887
1681937634.9688387	1681937635.853787	0.8849482536315918	310.0	201.0	46808889
1681937635.125008	1681937635.821233	0.6962249279022217	284.0	187.0	46816848
1681937635.2351263	1681937636.2887716	1.053645372390747	339.0	405.0	46816849
1681937635.25183	1681937636.0607326	0.8089025020599365	288.0	187.0	46816814
1681937635.46685	1681937636.3304245	0.8635745048522949	288.0	187.0	46816774
1681937635.468351	1681937636.3973	0.9289491176605225	288.0	187.0	46816765
1681937635.510575	1681937636.394738	0.8841629028320312	302.0	432.0	46909736
1681937635.7065105	1681937636.4432943	0.7367837429046631	302.0	432.0	46909734
1681937635.7767541	1681937636.5328133	0.7560591697692871	302.0	432.0	46909753
1681937635.8122573	1681937636.549473	0.7372157573699951	302.0	432.0	46909778
1681937635.8213077	1681937636.7372136	0.9159059524536133	302.0	432.0	46909780
1681937635.8538506	1681937636.7070796	0.8532290458679199	213.0	162.0	47001544
1681937635.8610687	1681937636.7089803	0.8479115962982178	215.0	158.0	47001641
1681937635.878855	1681937638.2904458	2.411590814590454	218.0	159.0	47001640
1681937636.0607817	1681937636.8046517	0.7438700199127197	222.0	321.0	47001547
1681937636.288837	1681937636.9013393	0.6125023365020752	225.0	316.0	47001643
1681937636.3304796	1681937636.9665112	0.6360316276550293	217.0	156.0	47001606
1681937636.3948238	1681937637.0430236	0.6481997966766357	217.0	156.0	47001597
1681937636.3973837	1681937636.9971101	0.5997264385223389	213.0	160.0	47001515
1681937636.4433746	1681937637.7962375	1.35286283493042	216.0	161.0	47004652
1681937636.5328796	1681937637.5955615	1.0626819133758545	271.0	412.0	47004633
1681937636.5495427	1681937637.9100804	1.3605377674102783	283.0	406.0	47004672
1681937636.7071388	1681937638.5205555	1.8134167194366455	336.0	446.0	47004970
1681937636.7090318	1681937637.9772987	1.2682669162750244	311.0	442.0	47005098
1681937636.7372913	1681937638.3587306	1.6214392185211182	326.0	422.0	47005062
1681937636.8047066	1681937638.3764503	1.5717437267303467	326.0	422.0	47005044
1681937636.9014049	1681937638.220539	1.31913423538208	326.0	422.0	47005071
1681937636.96656	1681937641.2699425	4.303382635116577	271.0	409.0	47005875
1681937636.9971638	1681937638.1577363	1.1605725288391113	308.0	399.0	47005828
1681937637.0430903	1681937638.1656132	1.1225228309631348	308.0	399.0	47005841
1681937637.5956233	1681937638.435172	0.8395488262176514	291.0	207.0	47021621
1681937637.7962928	1681937638.5617716	0.7654788494110107	274.0	403.0	47021666
1681937637.910159	1681937638.8083773	0.8982181549072266	311.0	407.0	47021620
1681937637.9773495	1681937638.6419556	0.6646060943603516	397.0	261.0	47021652
1681937638.157823	1681937639.7397766	1.581953525543213	231.0	173.0	47021662
1681937638.1656635	1681937639.2334032	1.067739725112915	293.0	209.0	47021612
1681937638.2206237	1681937639.040718	0.8200943470001221	321.0	399.0	47021643
1681937638.2905083	1681937639.0381336	0.7476253509521484	231.0	173.0	47021664
1681937638.3587952	1681937639.7224457	1.3636505603790283	352.0	767.0	47088323
1681937638.376512	1681937639.4968112	1.1202991008758545	341.0	767.0	47088270
1681937638.4352498	1681937639.3468032	0.9115533828735352	331.0	384.0	47088297
1681937638.5206068	1681937639.530013	1.009406328201294	331.0	384.0	47088291
1681937638.5618474	1681937639.4750345	0.9131870269775391	331.0	384.0	47088281
1681937638.6420686	1681937639.771597	1.129528284072876	300.0	388.0	47091807
1681937638.8084304	1681937639.7324247	0.9239943027496338	307.0	402.0	47091809
1681937639.038201	1681937640.0007505	0.9625494480133057	315.0	403.0	47091860
1681937639.040779	1681937639.8539817	0.8132026195526123	295.0	208.0	47091848
1681937639.2335339	1681937640.0746446	0.8411107063293457	316.0	401.0	47091847
1681937639.346862	1681937640.0866477	0.7397856712341309	389.0	259.0	47091845
1681937639.4751062	1681937640.1720092	0.6969029903411865	292.0	205.0	47091853
1681937639.496871	1681937640.6125762	1.1157052516937256	308.0	402.0	47091834
1681937639.5301027	1681937640.2988825	0.7687797546386719	298.0	392.0	47093214
1681937639.7225122	1681937640.6669936	0.944481372833252	209.0	273.0	47093235
1681937639.732484	1681937640.5289478	0.7964637279510498	394.0	244.0	47093219
1681937639.7398448	1681937640.6431024	0.9032576084136963	269.0	386.0	47093531
1681937639.771679	1681937640.4811401	0.7094612121582031	263.0	382.0	47093370
1681937639.854057	1681937641.280606	1.426548957824707	378.0	327.0	47093533
1681937640.000841	1681937640.8225076	0.8216667175292969	235.0	111.0	47093540
1681937640.0747004	1681937641.028536	0.9538357257843018	272.0	401.0	47093459
1681937640.0867114	1681937640.9645288	0.8778173923492432	386.0	230.0	47093359
1681937640.1720643	1681937641.2667887	1.094724416732788	310.0	399.0	47093468
1681937640.2990084	1681937640.9668047	0.6677963733673096	243.0	380.0	47093377
1681937640.4812255	1681937642.4214585	1.9402329921722412	373.0	775.0	47094792
1681937640.529055	1681937641.500975	0.9719197750091553	355.0	775.0	47094728
1681937640.6126728	1681937641.4233105	0.8106377124786377	335.0	388.0	47094758
1681937640.643194	1681937641.4193761	0.7761821746826172	335.0	388.0	47094777
1681937640.6670637	1681937641.3903797	0.723315954208374	335.0	388.0	47094742
1681937640.8225625	1681937641.5805461	0.7579836845397949	272.0	358.0	47110221
1681937640.964592	1681937641.6241405	0.6595485210418701	272.0	358.0	47110250
1681937640.9668562	1681937641.6220686	0.65521240234375	272.0	358.0	47110245
1681937641.0286114	1681937641.9630754	0.9344639778137207	319.0	460.0	47234788
1681937641.26693	1681937642.0136502	0.7467200756072998	320.0	434.0	47234805
1681937641.270028	1681937641.9666693	0.696641206741333	302.0	440.0	47234830
1681937641.280737	1681937642.0307386	0.7500016689300537	331.0	437.0	47234831
1681937641.3904417	1681937642.3127916	0.9223499298095703	318.0	412.0	47236128
1681937641.4194503	1681937649.9522784	8.532828092575073	318.0	412.0	47236113
1681937641.4233677	1681937642.4337008	1.0103330612182617	318.0	412.0	47236099
1681937641.5010269	1681937642.4686067	0.9675798416137695	254.0	407.0	47605984
1681937641.5806148	1681937642.6254048	1.0447900295257568	232.0	392.0	47606293
1681937641.6221287	1681937642.4900925	0.8679637908935547	232.0	392.0	47606121
1681937641.6241877	1681937642.561578	0.9373903274536133	232.0	392.0	47606253
1681937641.963157	1681937642.7485113	0.7853543758392334	235.0	385.0	47608796
1681937641.9667304	1681937642.8033845	0.8366541862487793	266.0	397.0	47608395
1681937642.013707	1681937642.746613	0.7329061031341553	238.0	393.0	47608657
1681937642.0308208	1681937642.7573462	0.7265253067016602	250.0	396.0	47608789
1681937642.312845	1681937642.961226	0.6483809947967529	235.0	385.0	47608546
1681937642.4215307	1681937643.202096	0.7805652618408203	257.0	392.0	47609303
1681937642.433811	1681937643.2463894	0.8125784397125244	224.0	371.0	47609742
1681937642.4686687	1681937643.167004	0.6983354091644287	237.0	392.0	47609595
1681937642.4901388	1681937643.1077206	0.617581844329834	237.0	392.0	47609377
1681937642.5616724	1681937643.2487605	0.6870880126953125	224.0	371.0	47609566
1681937642.6254828	1681937643.6512804	1.0257976055145264	267.0	396.0	47612911
1681937642.746701	1681937643.5905735	0.8438725471496582	262.0	403.0	47613308
1681937642.748593	1681937643.6806898	0.9320967197418213	233.0	392.0	47613167
1681937642.757403	1681937643.5089676	0.7515647411346436	227.0	372.0	47612990
1681937642.803439	1681937643.598927	0.7954881191253662	233.0	392.0	47613251
1681937642.9612975	1681937643.682822	0.7215244770050049	242.0	394.0	47613872
1681937643.1077652	1681937643.9081008	0.8003356456756592	245.0	383.0	47613453
1681937643.1670556	1681937643.8271906	0.66013503074646	233.0	390.0	47613633
1681937643.2021656	1681937643.8717136	0.6695480346679688	228.0	378.0	47613766
1681937643.2464607	1681937643.8967726	0.6503119468688965	228.0	378.0	47613618
1681937643.2488217	1681937644.0494516	0.8006298542022705	230.0	369.0	47697307
1681937643.5090272	1681937644.6707335	1.1617062091827393	230.0	371.0	47697300
1681937643.590633	1681937644.7060661	1.1154332160949707	236.0	377.0	47697217
1681937643.5989823	1681937644.2866325	0.687650203704834	250.0	386.0	47697433
1681937643.6513362	1681937644.6770232	1.0256869792938232	252.0	387.0	47697253
1681937643.680758	1681937644.4069092	0.7261512279510498	230.0	366.0	47697281
1681937643.682904	1681937644.4432266	0.7603225708007812	229.0	374.0	47697257
1681937643.8272462	1681937644.43906	0.6118137836456299	231.0	369.0	47697349
1681937643.8717651	1681937644.371813	0.5000479221343994	236.0	374.0	47697237
1681937643.8968487	1681937644.623601	0.7267522811889648	230.0	371.0	47697366
1681937643.9081593	1681937644.6587124	0.7505531311035156	231.0	376.0	47697262
1681937644.0495157	1681937644.775989	0.726473331451416	273.0	412.0	47853311
1681937644.2867048	1681937644.8864708	0.5997660160064697	273.0	409.0	47853466
1681937644.3719163	1681937645.0605063	0.6885900497436523	274.0	410.0	47853294
1681937644.4069722	1681937645.6991794	1.2922072410583496	284.0	412.0	47938748
1681937644.4391406	1681937645.4153833	0.9762427806854248	287.0	411.0	47938697
1681937644.4434078	1681937645.5151415	1.0717337131500244	288.0	411.0	47938662
1681937644.6236475	1681937645.47804	0.8543925285339355	288.0	411.0	47990604
1681937644.6587796	1681937645.4820697	0.8232901096343994	286.0	411.0	47990721
1681937644.6708257	1681937645.6087089	0.9378831386566162	286.0	410.0	47990725
1681937644.6771173	1681937645.555837	0.8787195682525635	288.0	411.0	48022687
