MaterialTypeName,TitleID,FullTitle,ItemURL,HoldingInstitution,NumPages
Manuscript language material,180528,SIC 19 - Sydney 7-68,https://www.biodiversitylibrary.org/item/295677,Smithsonian Institution Archives,50
Manuscript language material,180529,Lisianski P. Shelton  (no negs),https://www.biodiversitylibrary.org/item/295678,Smithsonian Institution Archives,46
Manuscript language material,180530,SIC 18 - Christmas 3-67,https://www.biodiversitylibrary.org/item/295679,Smithsonian Institution Archives,40
Manuscript language material,180531,"Baker Island, 1937 - 1938, 1948 and undated",https://www.biodiversitylibrary.org/item/295680,Smithsonian Institution Archives,40
Manuscript language material,180532,"Leewards album - Lisianski, 1963",https://www.biodiversitylibrary.org/item/295681,Smithsonian Institution Archives,36
Manuscript language material,180533,SIC 19 - Enderbury July 1968,https://www.biodiversitylibrary.org/item/295682,Smithsonian Institution Archives,50
Manuscript language material,180534,214B-221B,https://www.biodiversitylibrary.org/item/295683,Smithsonian Institution Archives,16
Manuscript language material,180535,SIC 18 - Swains 4-67,https://www.biodiversitylibrary.org/item/295684,Smithsonian Institution Archives,14
Manuscript language material,180536,"Taongi Atoll, 1964",https://www.biodiversitylibrary.org/item/295685,Smithsonian Institution Archives,11
Manuscript language material,180537,SIC 18 - Starbuck 4-67,https://www.biodiversitylibrary.org/item/295686,Smithsonian Institution Archives,10
Manuscript language material,180538,SIC 20 - McKean 10-68,https://www.biodiversitylibrary.org/item/295687,Smithsonian Institution Archives,10
Manuscript language material,180539,"Kure, 1968 and undated",https://www.biodiversitylibrary.org/item/295688,Smithsonian Institution Archives,12
Manuscript language material,180540,SIC 14 - Howland 66,https://www.biodiversitylibrary.org/item/295689,Smithsonian Institution Archives,18
Manuscript language material,180541,SIC 17 - Howland 2-67,https://www.biodiversitylibrary.org/item/295690,Smithsonian Institution Archives,14
Manuscript language material,180542,SIC 9 - Howland 9-65,https://www.biodiversitylibrary.org/item/295691,Smithsonian Institution Archives,12
Manuscript language material,180543,Prints of individuals and groups of Asian peoples,https://www.biodiversitylibrary.org/item/295692,Smithsonian Institution Archives,28
Manuscript language material,180544,Prints of unidentified urban scenes,https://www.biodiversitylibrary.org/item/295693,Smithsonian Institution Archives,12
Manuscript language material,180545,"Mearns, Edgar A., California, 1894",https://www.biodiversitylibrary.org/item/295694,Smithsonian Institution Archives,44
Manuscript language material,180546,"Eugene Amandus Schwarz Papers, 1875-1928 : notebooks, ""Coleoptera of Florida"", publication of paper read by Schwarz to the American Philosophical Society, 1878, extensively annotated",https://www.biodiversitylibrary.org/item/295695,Smithsonian Institution Archives,148
Manuscript language material,180548,"Laysan, P. Gould, 1966 (no negs)",https://www.biodiversitylibrary.org/item/295709,Smithsonian Institution Archives,52
Manuscript language material,180549,SIC 18 - Palmyra 3-67,https://www.biodiversitylibrary.org/item/295710,Smithsonian Institution Archives,26
Manuscript language material,180550,SIC 11 Swains,https://www.biodiversitylibrary.org/item/295711,Smithsonian Institution Archives,10
Manuscript language material,180551,Maps for Dease River-Telegraph Creek Expedition,https://www.biodiversitylibrary.org/item/295712,Smithsonian Institution Archives,14
Manuscript language material,180552,Prints of Chania Falls,https://www.biodiversitylibrary.org/item/295713,Smithsonian Institution Archives,9
Manuscript language material,180553,Prints of unidentified African huts,https://www.biodiversitylibrary.org/item/295714,Smithsonian Institution Archives,3
Manuscript language material,180554,Prints of Mt. Uaragess and vicinity,https://www.biodiversitylibrary.org/item/295715,Smithsonian Institution Archives,16
Manuscript language material,180555,"Prints of animals, mostly specimens",https://www.biodiversitylibrary.org/item/295716,Smithsonian Institution Archives,163
Manuscript language material,180556,Prints of Sururu individual,https://www.biodiversitylibrary.org/item/295717,Smithsonian Institution Archives,1
Manuscript language material,180557,Kwajalein Atoll 1964,https://www.biodiversitylibrary.org/item/295718,Smithsonian Institution Archives,42
Manuscript language material,180558,Leewards album Gardner Pinnacles 1963,https://www.biodiversitylibrary.org/item/295719,Smithsonian Institution Archives,16
Manuscript language material,180559,"At sea, 1964 and undated",https://www.biodiversitylibrary.org/item/295720,Smithsonian Institution Archives,24
Manuscript language material,180560,SIC 14 - Jarvis,https://www.biodiversitylibrary.org/item/295721,Smithsonian Institution Archives,26
Manuscript language material,180561,"Rats, Kure Atoll, 1964",https://www.biodiversitylibrary.org/item/295722,Smithsonian Institution Archives,40
Manuscript language material,180562,SIC 11 - Howland 2-66,https://www.biodiversitylibrary.org/item/295723,Smithsonian Institution Archives,20
Manuscript language material,180563,SIC 4 - Fanning 3-64,https://www.biodiversitylibrary.org/item/295724,Smithsonian Institution Archives,12
Manuscript language material,180564,"Prints of unidentified Africans, probably at Kisumu. No negatives, unless otherwise indicated on print",https://www.biodiversitylibrary.org/item/295725,Smithsonian Institution Archives,3
Manuscript language material,180565,"Prints of fishing, rope-making and reed gathering at Kavirando Bay on Lake Victoria, British East Africa",https://www.biodiversitylibrary.org/item/295726,Smithsonian Institution Archives,22
Manuscript language material,180566,"Prints of heads, skulls, skins and horns",https://www.biodiversitylibrary.org/item/295727,Smithsonian Institution Archives,36
Manuscript language material,180567,Prints of unidentified live animals,https://www.biodiversitylibrary.org/item/295728,Smithsonian Institution Archives,5
Manuscript language material,180568,"Edmund Heller, 1909 - 1910, Mammals of the Smithsonian East African Expedition",https://www.biodiversitylibrary.org/item/295730,Smithsonian Institution Archives,102
Manuscript language material,180569,"Prints of various Asian peoples including Burmese, Bhutanese, Tibetans, Lipchas and Nepalese",https://www.biodiversitylibrary.org/item/295731,Smithsonian Institution Archives,28
Manuscript language material,180570,Print of Oliver Caldwell at Futsing,https://www.biodiversitylibrary.org/item/295732,Smithsonian Institution Archives,2
Manuscript language material,180571,Prints of soldiers guarding train at Mukden,https://www.biodiversitylibrary.org/item/295733,Smithsonian Institution Archives,4
Manuscript language material,180572,"Mearns, Edgar Alexander, North America, 1872 - 1890",https://www.biodiversitylibrary.org/item/295734,Smithsonian Institution Archives,125
Manuscript language material,180573,Notebook no 7,https://www.biodiversitylibrary.org/item/295735,Smithsonian Institution Archives,27
Manuscript language material,180574,"Nihoa, undated",https://www.biodiversitylibrary.org/item/295737,Smithsonian Institution Archives,21
Manuscript language material,180575,"Lisianski 1966, P. Gould  (no negs)",https://www.biodiversitylibrary.org/item/295738,Smithsonian Institution Archives,28
Manuscript language material,180576,"Pearl and Hermes Reef, no negs, 1963, 1967, and undated",https://www.biodiversitylibrary.org/item/295739,Smithsonian Institution Archives,20
Manuscript language material,180577,"70B-75B, 80B-83B, 85B-86B",https://www.biodiversitylibrary.org/item/295740,Smithsonian Institution Archives,16
Manuscript language material,180578,"Bikar Atoll, 1964",https://www.biodiversitylibrary.org/item/295741,Smithsonian Institution Archives,16
Manuscript language material,180579,"Alaska, 1966 (no negs)",https://www.biodiversitylibrary.org/item/295742,Smithsonian Institution Archives,38
Manuscript language material,180580,SIC 1 Baker Island 1963,https://www.biodiversitylibrary.org/item/295743,Smithsonian Institution Archives,68
Manuscript language material,180581,Laysan 1912,https://www.biodiversitylibrary.org/item/295744,Smithsonian Institution Archives,16
Manuscript language material,180582,SIC 18 - Fanning 3-67,https://www.biodiversitylibrary.org/item/295745,Smithsonian Institution Archives,10
Manuscript language material,180583,"Alaska, 1964",https://www.biodiversitylibrary.org/item/295746,Smithsonian Institution Archives,35
Manuscript language material,180584,"Nelson, Edward William (with Edward Alphonso Goldman) Arizona, California, New Mexico,  Panama -- Canal Zone, December 1906 - October 1909",https://www.biodiversitylibrary.org/item/295747,Smithsonian Institution Archives,84
Manuscript language material,180585,"Carnegie copepods, miscellaneous station data",https://www.biodiversitylibrary.org/item/295748,Smithsonian Institution Archives,50
Manuscript language material,180586,"Field notebook, F. H. Knowlton, 1896",https://www.biodiversitylibrary.org/item/295749,Smithsonian Institution Archives,29
Manuscript language material,180587,"Miscellaneous research material, no 1",https://www.biodiversitylibrary.org/item/295751,Smithsonian Institution Archives,132
Manuscript language material,180588,"Mearns, Edgar A. and Holzner, Frank X., Mexican Boundary Survey, 1893 - 1895",https://www.biodiversitylibrary.org/item/295752,Smithsonian Institution Archives,140
Manuscript language material,180589,Prints of unidentified localities,https://www.biodiversitylibrary.org/item/295755,Smithsonian Institution Archives,8
Manuscript language material,180590,Prints of localities and activities along rivers,https://www.biodiversitylibrary.org/item/295756,Smithsonian Institution Archives,42
Manuscript language material,180591,Prints of localities and people along expedition route,https://www.biodiversitylibrary.org/item/295757,Smithsonian Institution Archives,93
Manuscript language material,180592,Prints of animal specimens,https://www.biodiversitylibrary.org/item/295758,Smithsonian Institution Archives,16
Manuscript language material,180593,"Prints of Nyeri, British East Africa. No negative, unless otherwise marked on print",https://www.biodiversitylibrary.org/item/295759,Smithsonian Institution Archives,2
Manuscript language material,180594,"Prints of African individuals and groups at Kakumega, British East Africa",https://www.biodiversitylibrary.org/item/295760,Smithsonian Institution Archives,31
Manuscript language material,180595,"Prints of vegetation and scenery. For negatives, see Folder 55",https://www.biodiversitylibrary.org/item/295761,Smithsonian Institution Archives,37
Manuscript language material,180596,"Field notes kept by Knab during field work in the United States and South America, part 2",https://www.biodiversitylibrary.org/item/295762,Smithsonian Institution Archives,145
Manuscript language material,180597,"Journal of a trip to Brazil, 1885",https://www.biodiversitylibrary.org/item/295763,Smithsonian Institution Archives,65
Manuscript language material,180598,Prints of Mt. Lololokwi and vicinity,https://www.biodiversitylibrary.org/item/295764,Smithsonian Institution Archives,24
Manuscript language material,180599,"Prints of Foochow including the harbor, Anglo Chinese school, bridges, Kuliang resort and water wheels",https://www.biodiversitylibrary.org/item/295765,Smithsonian Institution Archives,20
Manuscript language material,180600,Print of Hangchow Bore,https://www.biodiversitylibrary.org/item/295766,Smithsonian Institution Archives,1
Manuscript language material,180601,Sand-Johnston 1964,https://www.biodiversitylibrary.org/item/295767,Smithsonian Institution Archives,37
Manuscript language material,180602,Pre-Vema 7 plankton analysis,https://www.biodiversitylibrary.org/item/295768,Smithsonian Institution Archives,21
Manuscript language material,180603,"Eugene Amandus Schwarz Papers, 1875-1928 : notebooks, specimens received and returned, 1924-1925",https://www.biodiversitylibrary.org/item/295769,Smithsonian Institution Archives,18
Manuscript language material,180604,Print of Man-Ting River,https://www.biodiversitylibrary.org/item/295770,Smithsonian Institution Archives,2
Manuscript language material,180605,Prints of villages along route,https://www.biodiversitylibrary.org/item/295771,Smithsonian Institution Archives,4
Manuscript language material,180606,"Miscellaneous research material, no 2",https://www.biodiversitylibrary.org/item/295773,Smithsonian Institution Archives,99
Manuscript language material,180607,"Howland I., 1937 - 1938, 1948 - 1949",https://www.biodiversitylibrary.org/item/295777,Smithsonian Institution Archives,60
Manuscript language material,180608,Leewards 1930 (no neg),https://www.biodiversitylibrary.org/item/295778,Smithsonian Institution Archives,24
Manuscript language material,180609,Hawaii Island National Wildlife Refuge 1962 (no negs),https://www.biodiversitylibrary.org/item/295779,Smithsonian Institution Archives,76
Manuscript language material,180610,SIC 14 - Baker 8-66,https://www.biodiversitylibrary.org/item/295780,Smithsonian Institution Archives,28
Manuscript language material,180611,"Jarvis Island, 1948, 1953, and undated (no negs)",https://www.biodiversitylibrary.org/item/295781,Smithsonian Institution Archives,23
Manuscript language material,180612,SIC 13 - Enderbury Island 4-1966,https://www.biodiversitylibrary.org/item/295782,Smithsonian Institution Archives,10
Manuscript language material,180613,Leewards album - Pearl and Hermes no negs,https://www.biodiversitylibrary.org/item/295783,Smithsonian Institution Archives,25
Manuscript language material,180614,Prints of Yantze gorge,https://www.biodiversitylibrary.org/item/295784,Smithsonian Institution Archives,4
Manuscript language material,180615,"Prints of various activities of Asian peoples including encounters with expedition, farming, fishing and hunting",https://www.biodiversitylibrary.org/item/295785,Smithsonian Institution Archives,20
Manuscript language material,180616,"Prints of Peking including Peking observatory, the Southeast Gate, Peking wall and the horse market",https://www.biodiversitylibrary.org/item/295786,Smithsonian Institution Archives,12
Manuscript language material,180617,Prints of Tali,https://www.biodiversitylibrary.org/item/295787,Smithsonian Institution Archives,6
Manuscript language material,180618,"Edmund Heller, California, Journal",https://www.biodiversitylibrary.org/item/295788,Smithsonian Institution Archives,51
Manuscript language material,180619,Prints of Quichua farmers near Cuzco,https://www.biodiversitylibrary.org/item/295789,Smithsonian Institution Archives,3
Manuscript language material,180620,"Notebook, F. H. Knowlton, 1907",https://www.biodiversitylibrary.org/item/295790,Smithsonian Institution Archives,40
Manuscript language material,180621,SIC 13 - McKean 4-66,https://www.biodiversitylibrary.org/item/295791,Smithsonian Institution Archives,51
Manuscript language material,180622,"Christmas Island, undated (no negatives)",https://www.biodiversitylibrary.org/item/295792,Smithsonian Institution Archives,56
Manuscript language material,180623,Lisianski 1965,https://www.biodiversitylibrary.org/item/295793,Smithsonian Institution Archives,34
Manuscript language material,180624,Unprocessed notes and maps,https://www.biodiversitylibrary.org/item/295794,Smithsonian Institution Archives,49
Manuscript language material,180625,Unprocessed notes and maps,https://www.biodiversitylibrary.org/item/295796,Smithsonian Institution Archives,49
Manuscript language material,180626,"Vema cruise 2, plankton tows, July 1953-September 1953",https://www.biodiversitylibrary.org/item/295797,Smithsonian Institution Archives,46
Manuscript language material,180627,"Carnegie copepods, station data, stations #85-129",https://www.biodiversitylibrary.org/item/295798,Smithsonian Institution Archives,62
Manuscript language material,180628,"Prints of Korea including people, cities and buildings",https://www.biodiversitylibrary.org/item/295799,Smithsonian Institution Archives,14
Manuscript language material,180629,"Prints of people, apparently taken on shipboard",https://www.biodiversitylibrary.org/item/295800,Smithsonian Institution Archives,4
Manuscript language material,180630,Prints of Chien-chwang,https://www.biodiversitylibrary.org/item/295801,Smithsonian Institution Archives,2
Manuscript language material,180631,"Yellowstone National Park notes, F. H. Knowlton, 1888",https://www.biodiversitylibrary.org/item/295802,Smithsonian Institution Archives,47
Manuscript language material,180632,"La Raya, Matcchu Picchu, no 6",https://www.biodiversitylibrary.org/item/295803,Smithsonian Institution Archives,26
Manuscript language material,180633,"Mearns, Edgar A., New York, 1896",https://www.biodiversitylibrary.org/item/295804,Smithsonian Institution Archives,34
Manuscript language material,180634,SIC 4 - Enderbury Feb - Mar 1964,https://www.biodiversitylibrary.org/item/295805,Smithsonian Institution Archives,22
Manuscript language material,180635,Leewards album - French Frigate Shoals 1963  some negatives,https://www.biodiversitylibrary.org/item/295806,Smithsonian Institution Archives,45
Manuscript language material,180636,Leewards album - Kure 1963 some negatives,https://www.biodiversitylibrary.org/item/295807,Smithsonian Institution Archives,31
Manuscript language material,180637,"Laysan, P. C. Shelton photos, 1966 (no negs)",https://www.biodiversitylibrary.org/item/295808,Smithsonian Institution Archives,12
Manuscript language material,180638,SIC 15 - Enderbury 9-66,https://www.biodiversitylibrary.org/item/295809,Smithsonian Institution Archives,24
Manuscript language material,180639,"Vema cruise 8, October 30, 1955 - January 9, 1956",https://www.biodiversitylibrary.org/item/295810,Smithsonian Institution Archives,73
Manuscript language material,180640,French Frigate Shoals 1965,https://www.biodiversitylibrary.org/item/295813,Smithsonian Institution Archives,104
Manuscript language material,180641,"Midway Dec 18, 1963",https://www.biodiversitylibrary.org/item/295815,Smithsonian Institution Archives,27
Manuscript language material,180642,"Prints of Japan including Yokohama and Hibiya Park, Tokyo",https://www.biodiversitylibrary.org/item/295816,Smithsonian Institution Archives,12
Manuscript language material,180643,Prints of Korea including ox wagons and women in ancient costume,https://www.biodiversitylibrary.org/item/295817,Smithsonian Institution Archives,6
Manuscript language material,180644,Print of the European settlement at Swatow,https://www.biodiversitylibrary.org/item/295818,Smithsonian Institution Archives,2
Manuscript language material,180645,No 4,https://www.biodiversitylibrary.org/item/295819,Smithsonian Institution Archives,25
Manuscript language material,180646,Prints of Mt. Kenia and vicinity,https://www.biodiversitylibrary.org/item/295820,Smithsonian Institution Archives,6
Manuscript language material,180647,"Prints of African individuals and groups in and near Kisumu, British East Africa",https://www.biodiversitylibrary.org/item/295821,Smithsonian Institution Archives,20
Manuscript language material,180648,Prints of Mt. Lololokwi and vicinity,https://www.biodiversitylibrary.org/item/295822,Smithsonian Institution Archives,14
Manuscript language material,180649,Prints of vegetation and scenery,https://www.biodiversitylibrary.org/item/295823,Smithsonian Institution Archives,14
Manuscript language material,180650,"Prints of Mt. Uaragess and vicinity. For negatives, see Folder 54",https://www.biodiversitylibrary.org/item/295824,Smithsonian Institution Archives,22
Manuscript language material,180651,"Maps of Peru, Bolivia and South America",https://www.biodiversitylibrary.org/item/295825,Smithsonian Institution Archives,20
Manuscript language material,180652,91B-143B,https://www.biodiversitylibrary.org/item/295827,Smithsonian Institution Archives,106
Manuscript language material,180653,Catalogue of birds and mammals of Minnesota by Charles S. Anderson,https://www.biodiversitylibrary.org/item/295828,Smithsonian Institution Archives,16
Manuscript language material,180654,"Alaska, undated",https://www.biodiversitylibrary.org/item/295829,Smithsonian Institution Archives,38
Manuscript language material,180655,"Southern Island Cruise 13, March-May 1966",https://www.biodiversitylibrary.org/item/295830,Smithsonian Institution Archives,30
Manuscript language material,180656,SIC 13 - Phoenix 4-66,https://www.biodiversitylibrary.org/item/295831,Smithsonian Institution Archives,14
Manuscript language material,180657,SIC 8 - Howland 5-65,https://www.biodiversitylibrary.org/item/295832,Smithsonian Institution Archives,19
Manuscript language material,180658,"Turtles, Sand Island Kure Atoll, 1964",https://www.biodiversitylibrary.org/item/295833,Smithsonian Institution Archives,18
Manuscript language material,180659,Prints of camps and expedition activities,https://www.biodiversitylibrary.org/item/295834,Smithsonian Institution Archives,10
Manuscript language material,180660,"Eugene Amandus Schwarz Papers, 1875-1928 : notebooks, List of Coleoptera of America, North of Mexico, by Samuel Henshaw, 1885",https://www.biodiversitylibrary.org/item/295836,Smithsonian Institution Archives,149
Manuscript language material,180661,"Vema cruises 7-8, plankton analysis : May 1955-August 1955 and November 1955-January 1956",https://www.biodiversitylibrary.org/item/295838,Smithsonian Institution Archives,185
Manuscript language material,180662,"Station log of benthic biological samples obtained by the Lamont Geological Observatory : Vema cruises 7-18, Theta cruise 1, and Yelcho cruises 1-2",https://www.biodiversitylibrary.org/item/295841,Smithsonian Institution Archives,58
Manuscript language material,180663,"Yuvini, Occabamba Pass, Tocopoqeuyu, no 3",https://www.biodiversitylibrary.org/item/295842,Smithsonian Institution Archives,19
Manuscript language material,180664,"Edmund Heller, Galapagos, 1898 journal",https://www.biodiversitylibrary.org/item/295843,Smithsonian Institution Archives,66
Manuscript language material,180665,"Prints of expedition including participants, camps and equipment",https://www.biodiversitylibrary.org/item/295844,Smithsonian Institution Archives,16
Manuscript language material,180666,Prints of Mekong River and Valley,https://www.biodiversitylibrary.org/item/295845,Smithsonian Institution Archives,4
Manuscript language material,180667,"Prints of animals including civet, gibbon, goral, muntjac, sciuras and tupaia",https://www.biodiversitylibrary.org/item/295846,Smithsonian Institution Archives,10
Manuscript language material,180668,"Gerard Troost manuscript and related notes, papers and drawings, 1849-1904 : notes and drawings",https://www.biodiversitylibrary.org/item/295847,Smithsonian Institution Archives,115
Manuscript language material,180669,"Eugene Amandus Schwarz Papers, 1875-1928 : notebooks, a reply to Dr. C. V. Riley by George H. Horn, M.D",https://www.biodiversitylibrary.org/item/295848,Smithsonian Institution Archives,9
Manuscript language material,180670,Peru outfit of Edmund Heller,https://www.biodiversitylibrary.org/item/295849,Smithsonian Institution Archives,4
Manuscript language material,180671,"Prints of expedition on the Loita Plains, British East Africa including camps, Africans, vegetation and expedition activities",https://www.biodiversitylibrary.org/item/295850,Smithsonian Institution Archives,28
Manuscript language material,180672,Prints of Africans dressed for king's coronation at Fort Hall,https://www.biodiversitylibrary.org/item/295851,Smithsonian Institution Archives,16
Manuscript language material,180673,Prints of Kiriba women at Gondokoro on the Nile River,https://www.biodiversitylibrary.org/item/295852,Smithsonian Institution Archives,1
Manuscript language material,180674,Prints of African barbers and river fords on the Guaso Nyiro River,https://www.biodiversitylibrary.org/item/295853,Smithsonian Institution Archives,7
Manuscript language material,180675,"Prints of African barbers, camps and river fords on the Guaso Nyiro River",https://www.biodiversitylibrary.org/item/295854,Smithsonian Institution Archives,18
Manuscript language material,180676,"Prints of expedition on the Loita Plains, British East Africa, including camps, Africans, vegetation and expedition activities",https://www.biodiversitylibrary.org/item/295855,Smithsonian Institution Archives,59
Manuscript language material,180677,Prints of watercraft in Amoy harbor,https://www.biodiversitylibrary.org/item/295856,Smithsonian Institution Archives,4
Manuscript language material,180678,"Postcards from Revelstoke, Vancouver and the Skeena River in British Columbia and Wrangell, Alaska",https://www.biodiversitylibrary.org/item/295857,Smithsonian Institution Archives,12
Manuscript language material,180679,"Drawings, 1868-1869",https://www.biodiversitylibrary.org/item/295858,Smithsonian Institution Archives,3
Manuscript language material,180680,Midway 1963,https://www.biodiversitylibrary.org/item/295859,Smithsonian Institution Archives,71
Manuscript language material,180681,Prints of Africans dressed for king's coronation at Fort Hall,https://www.biodiversitylibrary.org/item/295860,Smithsonian Institution Archives,19
Manuscript language material,180682,"Prints of groups of Africans and method of pounding corn at Maji-ya-chumvi, British East Africa",https://www.biodiversitylibrary.org/item/295861,Smithsonian Institution Archives,15
Manuscript language material,180683,"Prints of groups of Africans and method of pounding corn at Maji-ya-chumvi, British East Africa",https://www.biodiversitylibrary.org/item/295862,Smithsonian Institution Archives,15
Manuscript language material,180684,Print of elephant float,https://www.biodiversitylibrary.org/item/295863,Smithsonian Institution Archives,1
Manuscript language material,180685,"Nelson, Edward William (with Edward Alphonso Goldman) Arizona, California, Lower California, Mexico, July 1902 - February 1906",https://www.biodiversitylibrary.org/item/295865,Smithsonian Institution Archives,156
Manuscript language material,180686,"Field notebook, F. H. Knowlton, 1898",https://www.biodiversitylibrary.org/item/295866,Smithsonian Institution Archives,34
Manuscript language material,180687,"Gerard Troost manuscript and related notes, papers and drawings, 1849-1904 : diagrams of Troost's crinoids",https://www.biodiversitylibrary.org/item/295867,Smithsonian Institution Archives,33
Manuscript language material,180688,"Eugene Amandus Schwarz Papers, 1875-1928 : notebooks, notes on readings, no date",https://www.biodiversitylibrary.org/item/295868,Smithsonian Institution Archives,50
Manuscript language material,180689,"Prints of Montana, Peru",https://www.biodiversitylibrary.org/item/295869,Smithsonian Institution Archives,49
Manuscript language material,180690,Prints of individuals and groups of Asian peoples,https://www.biodiversitylibrary.org/item/295870,Smithsonian Institution Archives,18
Manuscript language material,180691,Print of unidentified harbor,https://www.biodiversitylibrary.org/item/295871,Smithsonian Institution Archives,1
Manuscript language material,180692,Prints of Asian hunters,https://www.biodiversitylibrary.org/item/295872,Smithsonian Institution Archives,18
Manuscript language material,180693,"Prints of expedition including participants, route, equipment and Europeans and Americans met en route",https://www.biodiversitylibrary.org/item/295873,Smithsonian Institution Archives,22
Manuscript language material,180694,SIC 6 - Sydney 10-64,https://www.biodiversitylibrary.org/item/295874,Smithsonian Institution Archives,10
Manuscript language material,180695,SIC 19 - Malden 6-68,https://www.biodiversitylibrary.org/item/295875,Smithsonian Institution Archives,64
Manuscript language material,180696,Prints sent to Heller by W. A. P. (perhaps Palmer) from Teng Yueh of individuals and game,https://www.biodiversitylibrary.org/item/295876,Smithsonian Institution Archives,12
Manuscript language material,180697,Prints of Peking Observatory,https://www.biodiversitylibrary.org/item/295877,Smithsonian Institution Archives,8
Manuscript language material,180698,SIC 6 - Jarvis 11-64,https://www.biodiversitylibrary.org/item/295878,Smithsonian Institution Archives,12
Manuscript language material,180699,Lisianski 1967,https://www.biodiversitylibrary.org/item/295879,Smithsonian Institution Archives,52
Manuscript language material,180700,"Mearns, Edgar A., Mexican boundary survey, 1884 - 1888",https://www.biodiversitylibrary.org/item/295880,Smithsonian Institution Archives,160
Manuscript language material,180701,"Mearns, Edgar A. and Holzner, Frank X., Mexican Boundary Survey, 1892-1894",https://www.biodiversitylibrary.org/item/295881,Smithsonian Institution Archives,184
Manuscript language material,180702,Lauai - Kilauea Point 1967 (no negs),https://www.biodiversitylibrary.org/item/295882,Smithsonian Institution Archives,34
Manuscript language material,180703,"Mearns, Edgar A., Mexican boundary survey, 1892 - 1893",https://www.biodiversitylibrary.org/item/295883,Smithsonian Institution Archives,115
Manuscript language material,180704,"Prints of Nairobi, British East Africa",https://www.biodiversitylibrary.org/item/295884,Smithsonian Institution Archives,1
Manuscript language material,180705,Typewritten copy of Edmund Heller's journal of the expedition,https://www.biodiversitylibrary.org/item/295885,Smithsonian Institution Archives,105
Manuscript language material,180706,Print of bridge at Deng-Doing,https://www.biodiversitylibrary.org/item/295886,Smithsonian Institution Archives,2
Manuscript language material,180707,Print of Tientsin streets,https://www.biodiversitylibrary.org/item/295887,Smithsonian Institution Archives,2
Manuscript language material,180708,Prints of Burmese people,https://www.biodiversitylibrary.org/item/295888,Smithsonian Institution Archives,2
Manuscript language material,180709,"Field notebook, F. H. Knowlton, 1907",https://www.biodiversitylibrary.org/item/295889,Smithsonian Institution Archives,68
Manuscript language material,180710,Field journal of Edmund Heller,https://www.biodiversitylibrary.org/item/295890,Smithsonian Institution Archives,167
Manuscript language material,180711,Prints of camps and expedition activities,https://www.biodiversitylibrary.org/item/295891,Smithsonian Institution Archives,10
Manuscript language material,180712,"Nelson, Edward William (with Edward Alphonso Goldman) California, Mexico, Texas, Yucatan, August 1896 - June 1902",https://www.biodiversitylibrary.org/item/295894,Smithsonian Institution Archives,220
Manuscript language material,180713,"Vema cruise 7, leg 4, August 1955",https://www.biodiversitylibrary.org/item/295895,Smithsonian Institution Archives,41
Manuscript language material,180735,"Henry Field's 1944 fall catalog : Henry Field's seed sense, Vol. XXVIII, No. 3, September 1944",https://www.biodiversitylibrary.org/item/295963,"U.S. Department of Agriculture, National Agricultural Library",22
Manuscript language material,180755,"Henry Field's seed sense, Vol. XXVIII, No. 2, March 1944",https://www.biodiversitylibrary.org/item/295983,"U.S. Department of Agriculture, National Agricultural Library",20
Manuscript language material,180975,"Parade of modern roses, perennials and fruits for fall 1944 : garden for victory",https://www.biodiversitylibrary.org/item/296255,"U.S. Department of Agriculture, National Agricultural Library",36
Manuscript language material,181048,"Eugene Amandus Schwarz Papers, 1875-1928 : notebooks, list of Florida Coleoptera collected by Schwarz and Hubbard (Accession 86-023)",https://www.biodiversitylibrary.org/item/296350,Smithsonian Institution Archives,118
Manuscript language material,181057,Price list for 1944 : evergreens and shade trees,https://www.biodiversitylibrary.org/item/296359,"U.S. Department of Agriculture, National Agricultural Library",8
Manuscript language material,181291,"Journey to Abyssinia in the provinces of Tigré, Samen, and Amhara",https://www.biodiversitylibrary.org/item/296620,"Missouri Botanical Garden, Peter H. Raven Library",494
Manuscript language material,181725,"Laysan, 1965",https://www.biodiversitylibrary.org/item/297110,Smithsonian Institution Archives,28
Manuscript language material,181726,Leewards album - Pearl and Hermes June 1963 some negs,https://www.biodiversitylibrary.org/item/297111,Smithsonian Institution Archives,46
Manuscript language material,181736,"Henry Field's seed sense, Vol. XXX, No. 2, March 1945 : for the man behind the hoe",https://www.biodiversitylibrary.org/item/297121,"U.S. Department of Agriculture, National Agricultural Library",20
Manuscript language material,182086,"Jackson & Perkins Rose letter and plant research review : February 22, 1945",https://www.biodiversitylibrary.org/item/297497,"U.S. Department of Agriculture, National Agricultural Library",8
Manuscript language material,182226,"Parade of modern roses, perennials and fruits : fall 1945",https://www.biodiversitylibrary.org/item/297639,"U.S. Department of Agriculture, National Agricultural Library",38
Manuscript language material,182246,"Keller's garden annual, 1945 : with a complete planting guide for home gardens",https://www.biodiversitylibrary.org/item/297659,"U.S. Department of Agriculture, National Agricultural Library",42
Manuscript language material,182258,"Henry Field's seed sense, Vol. XXXI, No. 3, August 1945 : for the man behind the hoe",https://www.biodiversitylibrary.org/item/297671,"U.S. Department of Agriculture, National Agricultural Library",28
Manuscript language material,182299,"Parade of modern roses, perennials and fruits : spring 1945",https://www.biodiversitylibrary.org/item/297712,"U.S. Department of Agriculture, National Agricultural Library",50
